name,satellite,label,id
EPIC 210423938,K2,candidate,
EPIC 210463428,K2,candidate,
EPIC 210463428,K2,candidate,
EPIC 210472483,K2,candidate,
EPIC 210495066,K2,candidate,
EPIC 210508766,K2,candidate,
EPIC 210524811,K2,candidate,
EPIC 210550063,K2,candidate,
EPIC 210550063,K2,candidate,
EPIC 210550063,K2,candidate,
EPIC 210559259,K2,candidate,
EPIC 210559259,K2,candidate,
EPIC 210559259,K2,candidate,
EPIC 210564155,K2,candidate,
EPIC 210564155,K2,candidate,
EPIC 210576234,K2,candidate,
EPIC 210598340,K2,candidate,
EPIC 210598340,K2,candidate,
EPIC 210605073,K2,candidate,
EPIC 210605073,K2,candidate,
EPIC 210609658,K2,candidate,
EPIC 210609658,K2,candidate,
EPIC 210625740,K2,candidate,
EPIC 210625740,K2,candidate,
EPIC 210626797,K2,candidate,
EPIC 210629082,K2,candidate,
EPIC 210659688,K2,candidate,
EPIC 210659688,K2,candidate,
EPIC 210659945,K2,candidate,
EPIC 210664763,K2,candidate,
EPIC 210666756,K2,candidate,
EPIC 210666756,K2,candidate,
EPIC 210678858,K2,candidate,
EPIC 210678858,K2,candidate,
EPIC 210678858,K2,candidate,
EPIC 210696763,K2,candidate,
EPIC 210696763,K2,candidate,
EPIC 210696763,K2,candidate,
EPIC 210696763,K2,candidate,
EPIC 210696763,K2,candidate,
EPIC 210696763,K2,candidate,
EPIC 210706310,K2,candidate,
EPIC 210708830,K2,candidate,
EPIC 210736056,K2,candidate,
EPIC 210769880,K2,candidate,
EPIC 210769880,K2,candidate,
EPIC 210775710,K2,candidate,
EPIC 210775710,K2,candidate,
EPIC 210775710,K2,candidate,
EPIC 210777017,K2,candidate,
EPIC 210777017,K2,candidate,
EPIC 210801536,K2,candidate,
EPIC 210813978,K2,candidate,
EPIC 210813978,K2,candidate,
EPIC 210843708,K2,candidate,
EPIC 210852232,K2,candidate,
EPIC 210852232,K2,candidate,
EPIC 210877025,K2,candidate,
EPIC 210903662,K2,candidate,
EPIC 210903662,K2,candidate,
EPIC 210925707,K2,candidate,
EPIC 210933299,K2,candidate,
EPIC 210935498,K2,candidate,
EPIC 210945680,K2,candidate,
EPIC 210945680,K2,candidate,
EPIC 210956385,K2,candidate,
EPIC 210958990,K2,candidate,
EPIC 210961508,K2,candidate,
EPIC 210961508,K2,candidate,
EPIC 210965800,K2,candidate,
EPIC 210965800,K2,candidate,
EPIC 210965800,K2,candidate,
EPIC 210965800,K2,candidate,
EPIC 210965800,K2,candidate,
EPIC 210967369,K2,candidate,
EPIC 211002562,K2,candidate,
EPIC 211009047,K2,candidate,
EPIC 211058748,K2,candidate,
EPIC 211064647,K2,candidate,
EPIC 211087003,K2,candidate,
EPIC 211087003,K2,candidate,
EPIC 211106187,K2,candidate,
EPIC 211107835,K2,candidate,
EPIC 211133138,K2,candidate,
EPIC 211147528,K2,candidate,
EPIC 211147528,K2,candidate,
EPIC 211147528,K2,candidate,
EPIC 211147528,K2,candidate,
EPIC 211147528,K2,candidate,
EPIC 211158357,K2,candidate,
EPIC 211169300,K2,candidate,
EPIC 211201576,K2,candidate,
EPIC 211305568,K2,candidate,
EPIC 211305568,K2,candidate,
EPIC 211308899,K2,candidate,
EPIC 211309648,K2,candidate,
EPIC 211309648,K2,candidate,
EPIC 211309648,K2,candidate,
EPIC 211315836,K2,candidate,
EPIC 211315836,K2,candidate,
EPIC 211319779,K2,candidate,
EPIC 211319779,K2,candidate,
EPIC 211321953,K2,candidate,
EPIC 211327855,K2,candidate,
EPIC 211328748,K2,candidate,
EPIC 211333233,K2,candidate,
EPIC 211335816,K2,candidate,
EPIC 211335816,K2,candidate,
EPIC 211336288,K2,candidate,
EPIC 211336616,K2,candidate,
EPIC 211342524,K2,candidate,
EPIC 211342524,K2,candidate,
EPIC 211342524,K2,candidate,
EPIC 211342524,K2,candidate,
EPIC 211357309,K2,candidate,
EPIC 211357309,K2,candidate,
EPIC 211357309,K2,candidate,
EPIC 211365543,K2,candidate,
EPIC 211372788,K2,candidate,
EPIC 211375488,K2,candidate,
EPIC 211375488,K2,candidate,
EPIC 211383821,K2,candidate,
EPIC 211383821,K2,candidate,
EPIC 211383821,K2,candidate,
EPIC 211390903,K2,candidate,
EPIC 211393988,K2,candidate,
EPIC 211393988,K2,candidate,
EPIC 211393988,K2,candidate,
EPIC 211396431,K2,candidate,
EPIC 211397844,K2,candidate,
EPIC 211407755,K2,candidate,
EPIC 211407755,K2,candidate,
EPIC 211408558,K2,candidate,
EPIC 211413463,K2,candidate,
EPIC 211418290,K2,candidate,
EPIC 211418290,K2,candidate,
EPIC 211419451,K2,candidate,
EPIC 211424769,K2,candidate,
EPIC 211424769,K2,candidate,
EPIC 211428897,K2,candidate,
EPIC 211428897,K2,candidate,
EPIC 211428897,K2,candidate,
EPIC 211428897,K2,candidate,
EPIC 211428897,K2,candidate,
EPIC 211428897,K2,candidate,
EPIC 211428897,K2,candidate,
EPIC 211428897,K2,candidate,
EPIC 211428897,K2,candidate,
EPIC 211428897,K2,candidate,
EPIC 211428897,K2,candidate,
EPIC 211432103,K2,candidate,
EPIC 211432922,K2,candidate,
EPIC 211436313,K2,candidate,
EPIC 211436876,K2,candidate,
EPIC 211438731,K2,candidate,
EPIC 211439059,K2,candidate,
EPIC 211439059,K2,candidate,
EPIC 211439059,K2,candidate,
EPIC 211439059,K2,candidate,
EPIC 211442571,K2,candidate,
EPIC 211442571,K2,candidate,
EPIC 211451776,K2,candidate,
EPIC 211469889,K2,candidate,
EPIC 211480861,K2,candidate,
EPIC 211492384,K2,candidate,
EPIC 211492449,K2,candidate,
EPIC 211503824,K2,candidate,
EPIC 211505089,K2,candidate,
EPIC 211506851,K2,candidate,
EPIC 211510580,K2,candidate,
EPIC 211516501,K2,candidate,
EPIC 211533633,K2,candidate,
EPIC 211535327,K2,candidate,
EPIC 211537087,K2,candidate,
EPIC 211537087,K2,candidate,
EPIC 211541590,K2,candidate,
EPIC 211543616,K2,candidate,
EPIC 211544257,K2,candidate,
EPIC 211546613,K2,candidate,
EPIC 211546613,K2,candidate,
EPIC 211551160,K2,candidate,
EPIC 211552050,K2,candidate,
EPIC 211569704,K2,candidate,
EPIC 211572511,K2,candidate,
EPIC 211578235,K2,candidate,
EPIC 211578235,K2,candidate,
EPIC 211579683,K2,candidate,
EPIC 211579683,K2,candidate,
EPIC 211586387,K2,candidate,
EPIC 211586387,K2,candidate,
EPIC 211590050,K2,candidate,
EPIC 211606790,K2,candidate,
EPIC 211606790,K2,candidate,
EPIC 211611139,K2,candidate,
EPIC 211616939,K2,candidate,
EPIC 211619805,K2,candidate,
EPIC 211619879,K2,candidate,
EPIC 211620138,K2,candidate,
EPIC 211631538,K2,candidate,
EPIC 211638401,K2,candidate,
EPIC 211642307,K2,candidate,
EPIC 211642882,K2,candidate,
EPIC 211642882,K2,candidate,
EPIC 211644764,K2,candidate,
EPIC 211645912,K2,candidate,
EPIC 211645912,K2,candidate,
EPIC 211649214,K2,candidate,
EPIC 211663688,K2,candidate,
EPIC 211673349,K2,candidate,
EPIC 211679060,K2,candidate,
EPIC 211682423,K2,candidate,
EPIC 211685045,K2,candidate,
EPIC 211694226,K2,candidate,
EPIC 211711685,K2,candidate,
EPIC 211718187,K2,candidate,
EPIC 211719484,K2,candidate,
EPIC 211724246,K2,candidate,
EPIC 211724246,K2,candidate,
EPIC 211724246,K2,candidate,
EPIC 211728689,K2,candidate,
EPIC 211731298,K2,candidate,
EPIC 211731298,K2,candidate,
EPIC 211731298,K2,candidate,
EPIC 211733267,K2,candidate,
EPIC 211733267,K2,candidate,
EPIC 211733267,K2,candidate,
EPIC 211733267,K2,candidate,
EPIC 211733267,K2,candidate,
EPIC 211736305,K2,candidate,
EPIC 211741619,K2,candidate,
EPIC 211754117,K2,candidate,
EPIC 211754962,K2,candidate,
EPIC 211754962,K2,candidate,
EPIC 211762841,K2,candidate,
EPIC 211762841,K2,candidate,
EPIC 211765695,K2,candidate,
EPIC 211765695,K2,candidate,
EPIC 211770867,K2,candidate,
EPIC 211783206,K2,candidate,
EPIC 211783206,K2,candidate,
EPIC 211784767,K2,candidate,
EPIC 211788221,K2,candidate,
EPIC 211791178,K2,candidate,
EPIC 211791178,K2,candidate,
EPIC 211791178,K2,candidate,
EPIC 211796070,K2,candidate,
EPIC 211796070,K2,candidate,
EPIC 211797637,K2,candidate,
EPIC 211797637,K2,candidate,
EPIC 211799258,K2,candidate,
EPIC 211799258,K2,candidate,
EPIC 211800191,K2,candidate,
EPIC 211800191,K2,candidate,
EPIC 211800191,K2,candidate,
EPIC 211800191,K2,candidate,
EPIC 211808055,K2,candidate,
EPIC 211808055,K2,candidate,
EPIC 211812935,K2,candidate,
EPIC 211812935,K2,candidate,
EPIC 211814313,K2,candidate,
EPIC 211817229,K2,candidate,
EPIC 211817229,K2,candidate,
EPIC 211822797,K2,planet,
EPIC 211822797,K2,planet,
EPIC 211822797,K2,planet,
EPIC 211822797,K2,planet,
EPIC 211822797,K2,planet,
EPIC 211822797,K2,planet,
EPIC 211825866,K2,candidate,
EPIC 211826814,K2,candidate,
EPIC 211830293,K2,candidate,
EPIC 211834065,K2,candidate,
EPIC 211837343,K2,candidate,
EPIC 211843564,K2,candidate,
EPIC 211843564,K2,candidate,
EPIC 211859295,K2,candidate,
EPIC 211863149,K2,candidate,
EPIC 211876245,K2,candidate,
EPIC 211886472,K2,candidate,
EPIC 211886472,K2,candidate,
EPIC 211886472,K2,candidate,
EPIC 211886472,K2,candidate,
EPIC 211886472,K2,candidate,
EPIC 211892082,K2,candidate,
EPIC 211892395,K2,candidate,
EPIC 211897272,K2,candidate,
EPIC 211897691,K2,candidate,
EPIC 211897691,K2,candidate,
EPIC 211897691,K2,candidate,
EPIC 211901114,K2,candidate,
EPIC 211901114,K2,candidate,
EPIC 211904310,K2,candidate,
EPIC 211906259,K2,candidate,
EPIC 211913395,K2,candidate,
EPIC 211914445,K2,candidate,
EPIC 211914889,K2,candidate,
EPIC 211914960,K2,candidate,
EPIC 211914998,K2,candidate,
EPIC 211925181,K2,candidate,
EPIC 211925595,K2,candidate,
EPIC 211929937,K2,candidate,
EPIC 211929937,K2,candidate,
EPIC 211929937,K2,candidate,
EPIC 211929937,K2,candidate,
EPIC 211929937,K2,candidate,
EPIC 211929937,K2,candidate,
EPIC 211939692,K2,candidate,
EPIC 211939692,K2,candidate,
EPIC 211939692,K2,candidate,
EPIC 211939692,K2,candidate,
EPIC 211941472,K2,candidate,
EPIC 211941472,K2,candidate,
EPIC 211941472,K2,candidate,
EPIC 211942755,K2,candidate,
EPIC 211945201,K2,planet,
EPIC 211945201,K2,planet,
EPIC 211945201,K2,planet,
EPIC 211945201,K2,planet,
EPIC 211945201,K2,planet,
EPIC 211945201,K2,planet,
EPIC 211945201,K2,planet,
EPIC 211945201,K2,planet,
EPIC 211945201,K2,planet,
EPIC 211945201,K2,planet,
EPIC 211945201,K2,planet,
EPIC 211953244,K2,candidate,
EPIC 211964332,K2,candidate,
EPIC 211965883,K2,candidate,
EPIC 211965883,K2,candidate,
EPIC 211965883,K2,candidate,
EPIC 211972627,K2,candidate,
EPIC 211972681,K2,candidate,
EPIC 211978865,K2,candidate,
EPIC 211987231,K2,candidate,
EPIC 211987231,K2,candidate,
EPIC 211988320,K2,candidate,
EPIC 211988320,K2,candidate,
EPIC 211993818,K2,candidate,
EPIC 211993818,K2,candidate,
EPIC 211995325,K2,candidate,
EPIC 211995398,K2,candidate,
EPIC 211995398,K2,candidate,
EPIC 211997641,K2,candidate,
EPIC 212008766,K2,candidate,
EPIC 212009150,K2,candidate,
EPIC 212024672,K2,candidate,
EPIC 212033577,K2,candidate,
EPIC 212035441,K2,candidate,
EPIC 212036875,K2,candidate,
EPIC 212036875,K2,candidate,
EPIC 212040382,K2,candidate,
EPIC 212040382,K2,candidate,
EPIC 212041206,K2,candidate,
EPIC 212041476,K2,candidate,
EPIC 212048046,K2,candidate,
EPIC 212052250,K2,candidate,
EPIC 212066407,K2,candidate,
EPIC 212066407,K2,candidate,
EPIC 212066407,K2,candidate,
EPIC 212068493,K2,candidate,
EPIC 212096658,K2,candidate,
EPIC 212099230,K2,candidate,
EPIC 212099230,K2,candidate,
EPIC 212099230,K2,candidate,
EPIC 212099230,K2,candidate,
EPIC 212099230,K2,candidate,
EPIC 212114260,K2,candidate,
EPIC 212120773,K2,candidate,
EPIC 212133517,K2,candidate,
EPIC 212136123,K2,candidate,
EPIC 212136123,K2,candidate,
EPIC 212138198,K2,candidate,
EPIC 212138198,K2,candidate,
EPIC 212138198,K2,candidate,
EPIC 212138198,K2,candidate,
EPIC 212141021,K2,candidate,
EPIC 212141021,K2,candidate,
EPIC 212150006,K2,candidate,
EPIC 212150006,K2,candidate,
EPIC 212150006,K2,candidate,
EPIC 212150006,K2,candidate,
EPIC 212150006,K2,candidate,
EPIC 212152341,K2,candidate,
EPIC 212159514,K2,candidate,
EPIC 212159623,K2,candidate,
EPIC 212194007,K2,candidate,
EPIC 212207368,K2,candidate,
EPIC 212219881,K2,candidate,
EPIC 212223307,K2,candidate,
EPIC 212227092,K2,candidate,
EPIC 212228567,K2,candidate,
EPIC 212228994,K2,candidate,
EPIC 212270970,K2,candidate,
EPIC 212270970,K2,candidate,
EPIC 212278644,K2,candidate,
EPIC 212283840,K2,candidate,
EPIC 212294561,K2,candidate,
EPIC 212297394,K2,planet,
EPIC 212297394,K2,planet,
EPIC 212297394,K2,planet,
EPIC 212297394,K2,planet,
EPIC 212297394,K2,planet,
EPIC 212297394,K2,planet,
EPIC 212301649,K2,candidate,
EPIC 212303338,K2,candidate,
EPIC 212304395,K2,candidate,
EPIC 212310244,K2,candidate,
EPIC 212311834,K2,candidate,
EPIC 212315941,K2,candidate,
EPIC 212315941,K2,candidate,
EPIC 212315941,K2,candidate,
EPIC 212321305,K2,candidate,
EPIC 212321305,K2,candidate,
EPIC 212328538,K2,candidate,
EPIC 212329106,K2,candidate,
EPIC 212330265,K2,candidate,
EPIC 212330265,K2,candidate,
EPIC 212346723,K2,candidate,
EPIC 212351026,K2,candidate,
EPIC 212351026,K2,candidate,
EPIC 212351405,K2,candidate,
EPIC 212351405,K2,candidate,
EPIC 212351868,K2,candidate,
EPIC 212362217,K2,candidate,
EPIC 212370106,K2,candidate,
EPIC 212380207,K2,candidate,
EPIC 212380207,K2,candidate,
EPIC 212393193,K2,candidate,
EPIC 212393193,K2,candidate,
EPIC 212396050,K2,candidate,
EPIC 212398508,K2,candidate,
EPIC 212398508,K2,candidate,
EPIC 212406474,K2,candidate,
EPIC 212409658,K2,candidate,
EPIC 212421673,K2,candidate,
EPIC 212421749,K2,candidate,
EPIC 212422536,K2,candidate,
EPIC 212422536,K2,candidate,
EPIC 212424622,K2,planet,
EPIC 212424622,K2,planet,
EPIC 212424622,K2,candidate,
EPIC 212424622,K2,candidate,
EPIC 212425103,K2,candidate,
EPIC 212425103,K2,candidate,
EPIC 212425103,K2,candidate,
EPIC 212428509,K2,candidate,
EPIC 212432685,K2,candidate,
EPIC 212432685,K2,candidate,
EPIC 212432685,K2,candidate,
EPIC 212434019,K2,candidate,
EPIC 212435047,K2,candidate,
EPIC 212435047,K2,candidate,
EPIC 212435047,K2,candidate,
EPIC 212435047,K2,candidate,
EPIC 212443457,K2,candidate,
EPIC 212443457,K2,candidate,
EPIC 212443973,K2,candidate,
EPIC 212443973,K2,candidate,
EPIC 212451091,K2,candidate,
EPIC 212454160,K2,candidate,
EPIC 212454422,K2,candidate,
EPIC 212454422,K2,candidate,
EPIC 212464382,K2,candidate,
EPIC 212495601,K2,candidate,
EPIC 212495601,K2,candidate,
EPIC 212497862,K2,candidate,
EPIC 212499835,K2,candidate,
EPIC 212499835,K2,candidate,
EPIC 212499991,K2,planet,
EPIC 212499991,K2,candidate,
EPIC 212499991,K2,candidate,
EPIC 212524671,K2,candidate,
EPIC 212525174,K2,candidate,
EPIC 212525618,K2,candidate,
EPIC 212529560,K2,candidate,
EPIC 212529560,K2,candidate,
EPIC 212534729,K2,candidate,
EPIC 212534729,K2,candidate,
EPIC 212534729,K2,candidate,
EPIC 212535959,K2,candidate,
EPIC 212540985,K2,candidate,
EPIC 212555594,K2,candidate,
EPIC 212560683,K2,candidate,
EPIC 212562715,K2,candidate,
EPIC 212562715,K2,candidate,
EPIC 212562715,K2,candidate,
EPIC 212563850,K2,candidate,
EPIC 212569876,K2,candidate,
EPIC 212570977,K2,candidate,
EPIC 212570977,K2,candidate,
EPIC 212570977,K2,candidate,
EPIC 212572439,K2,candidate,
EPIC 212572439,K2,candidate,
EPIC 212572439,K2,candidate,
EPIC 212577658,K2,candidate,
EPIC 212577658,K2,candidate,
EPIC 212577658,K2,candidate,
EPIC 212577658,K2,candidate,
EPIC 212577658,K2,candidate,
EPIC 212579164,K2,candidate,
EPIC 212579424,K2,candidate,
EPIC 212585579,K2,candidate,
EPIC 212585579,K2,candidate,
EPIC 212585579,K2,candidate,
EPIC 212586030,K2,candidate,
EPIC 212586030,K2,candidate,
EPIC 212586030,K2,candidate,
EPIC 212586030,K2,candidate,
EPIC 212587672,K2,planet,
EPIC 212587672,K2,planet,
EPIC 212587672,K2,planet,
EPIC 212587672,K2,planet,
EPIC 212587672,K2,planet,
EPIC 212587672,K2,planet,
EPIC 212587672,K2,planet,
EPIC 212587672,K2,planet,
EPIC 212587672,K2,planet,
EPIC 212590677,K2,candidate,
EPIC 212592101,K2,candidate,
EPIC 212592101,K2,candidate,
EPIC 212601505,K2,candidate,
EPIC 212616320,K2,candidate,
EPIC 212621075,K2,candidate,
EPIC 212622766,K2,candidate,
EPIC 212624936,K2,planet,
EPIC 212624936,K2,planet,
EPIC 212624936,K2,planet,
EPIC 212634172,K2,candidate,
EPIC 212634172,K2,candidate,
EPIC 212636654,K2,candidate,
EPIC 212639319,K2,candidate,
EPIC 212639319,K2,candidate,
EPIC 212639319,K2,candidate,
EPIC 212639319,K2,candidate,
EPIC 212645891,K2,candidate,
EPIC 212645891,K2,candidate,
EPIC 212645891,K2,candidate,
EPIC 212645891,K2,candidate,
EPIC 212646483,K2,candidate,
EPIC 212646483,K2,candidate,
EPIC 212648083,K2,candidate,
EPIC 212652418,K2,candidate,
EPIC 212661144,K2,candidate,
EPIC 212661144,K2,candidate,
EPIC 212661144,K2,candidate,
EPIC 212679181,K2,candidate,
EPIC 212679181,K2,candidate,
EPIC 212679181,K2,candidate,
EPIC 212679181,K2,candidate,
EPIC 212685467,K2,candidate,
EPIC 212688722,K2,candidate,
EPIC 212688920,K2,candidate,
EPIC 212690867,K2,candidate,
EPIC 212690867,K2,candidate,
EPIC 212691727,K2,candidate,
EPIC 212703473,K2,candidate,
EPIC 212703473,K2,candidate,
EPIC 212703473,K2,candidate,
EPIC 212703473,K2,candidate,
EPIC 212703473,K2,candidate,
EPIC 212703473,K2,candidate,
EPIC 212703473,K2,candidate,
EPIC 212705192,K2,candidate,
EPIC 212705192,K2,candidate,
EPIC 212712473,K2,candidate,
EPIC 212730483,K2,candidate,
EPIC 212735133,K2,candidate,
EPIC 212737443,K2,planet,
EPIC 212737443,K2,planet,
EPIC 212737443,K2,planet,
EPIC 212737443,K2,planet,
EPIC 212743333,K2,candidate,
EPIC 212746655,K2,candidate,
EPIC 212753343,K2,candidate,
EPIC 212757601,K2,candidate,
EPIC 212757601,K2,candidate,
EPIC 212757601,K2,candidate,
EPIC 212771557,K2,candidate,
EPIC 212772113,K2,candidate,
EPIC 212772113,K2,candidate,
EPIC 212772313,K2,candidate,
EPIC 212783902,K2,candidate,
EPIC 212796016,K2,candidate,
EPIC 212797028,K2,candidate,
EPIC 212813907,K2,candidate,
EPIC 212813907,K2,candidate,
EPIC 212817071,K2,candidate,
EPIC 212821706,K2,candidate,
EPIC 212830737,K2,candidate,
EPIC 212833814,K2,candidate,
EPIC 212839127,K2,candidate,
EPIC 212844216,K2,candidate,
EPIC 212865617,K2,candidate,
EPIC 212870185,K2,candidate,
EPIC 212883391,K2,candidate,
EPIC 213123443,K2,candidate,
EPIC 213408445,K2,candidate,
EPIC 213462890,K2,candidate,
EPIC 213546283,K2,candidate,
EPIC 213546283,K2,candidate,
EPIC 213546283,K2,candidate,
EPIC 213546283,K2,candidate,
EPIC 213703832,K2,candidate,
EPIC 213722591,K2,candidate,
EPIC 213748480,K2,candidate,
EPIC 213817056,K2,candidate,
EPIC 213817056,K2,candidate,
EPIC 213840781,K2,candidate,
EPIC 213919434,K2,candidate,
EPIC 213919915,K2,candidate,
EPIC 213920015,K2,candidate,
EPIC 214173069,K2,candidate,
EPIC 214234110,K2,candidate,
EPIC 214234110,K2,candidate,
EPIC 214254518,K2,candidate,
EPIC 214254518,K2,candidate,
EPIC 214512594,K2,candidate,
EPIC 214522613,K2,candidate,
EPIC 214611894,K2,candidate,
EPIC 214630761,K2,candidate,
EPIC 214741009,K2,candidate,
EPIC 214741009,K2,candidate,
EPIC 214888033,K2,candidate,
EPIC 214888033,K2,candidate,
EPIC 214912104,K2,candidate,
EPIC 214984368,K2,candidate,
EPIC 215101303,K2,candidate,
EPIC 215101303,K2,candidate,
EPIC 215125108,K2,candidate,
EPIC 215171927,K2,candidate,
EPIC 215171927,K2,candidate,
EPIC 215171927,K2,candidate,
EPIC 215171927,K2,candidate,
EPIC 215175768,K2,candidate,
EPIC 215234145,K2,candidate,
EPIC 215353525,K2,candidate,
EPIC 215358983,K2,candidate,
EPIC 215364084,K2,candidate,
EPIC 215381481,K2,candidate,
EPIC 215389654,K2,candidate,
EPIC 215502661,K2,candidate,
EPIC 215525178,K2,candidate,
EPIC 215714765,K2,candidate,
EPIC 215717520,K2,candidate,
EPIC 215739094,K2,candidate,
EPIC 215816368,K2,candidate,
EPIC 215854715,K2,candidate,
EPIC 215854715,K2,candidate,
EPIC 215894766,K2,candidate,
EPIC 215938010,K2,candidate,
EPIC 215938010,K2,candidate,
EPIC 216050437,K2,candidate,
EPIC 216050437,K2,candidate,
EPIC 216111905,K2,candidate,
EPIC 216114172,K2,candidate,
EPIC 216114172,K2,candidate,
EPIC 216166748,K2,candidate,
EPIC 216166748,K2,candidate,
EPIC 216212516,K2,candidate,
EPIC 216231580,K2,candidate,
EPIC 216231580,K2,candidate,
EPIC 216334329,K2,candidate,
EPIC 216357880,K2,candidate,
EPIC 216363472,K2,candidate,
EPIC 216387101,K2,candidate,
EPIC 216876207,K2,candidate,
EPIC 216892056,K2,candidate,
EPIC 216892056,K2,candidate,
EPIC 217084873,K2,candidate,
EPIC 217084873,K2,candidate,
EPIC 217149884,K2,candidate,
EPIC 217231249,K2,candidate,
EPIC 217393088,K2,candidate,
EPIC 217393088,K2,candidate,
EPIC 217855533,K2,candidate,
EPIC 218170789,K2,candidate,
EPIC 218170789,K2,candidate,
EPIC 218195416,K2,candidate,
EPIC 218300572,K2,candidate,
EPIC 218304292,K2,candidate,
EPIC 218304292,K2,candidate,
EPIC 218332621,K2,candidate,
EPIC 218621322,K2,candidate,
EPIC 218621322,K2,candidate,
EPIC 218695436,K2,candidate,
EPIC 218701083,K2,candidate,
EPIC 218701083,K2,candidate,
EPIC 218709665,K2,candidate,
EPIC 218711655,K2,candidate,
EPIC 218874453,K2,candidate,
EPIC 218901589,K2,candidate,
EPIC 218952024,K2,candidate,
EPIC 218973982,K2,candidate,
EPIC 219111248,K2,candidate,
EPIC 219114906,K2,candidate,
EPIC 219256848,K2,candidate,
EPIC 219256848,K2,candidate,
EPIC 219266595,K2,candidate,
EPIC 219388192,K2,candidate,
EPIC 219388192,K2,candidate,
EPIC 219388192,K2,candidate,
EPIC 219388192,K2,candidate,
EPIC 219420915,K2,candidate,
EPIC 219420915,K2,candidate,
EPIC 219480273,K2,candidate,
EPIC 219610716,K2,candidate,
EPIC 219747794,K2,candidate,
EPIC 219747794,K2,candidate,
EPIC 219760360,K2,candidate,
EPIC 220168663,K2,candidate,
EPIC 220170303,K2,candidate,
EPIC 220173278,K2,candidate,
EPIC 220187552,K2,candidate,
EPIC 220187552,K2,candidate,
EPIC 220192485,K2,candidate,
EPIC 220192485,K2,candidate,
EPIC 220192485,K2,candidate,
EPIC 220198551,K2,candidate,
EPIC 220198551,K2,candidate,
EPIC 220201207,K2,candidate,
EPIC 220204960,K2,candidate,
EPIC 220207765,K2,candidate,
EPIC 220207765,K2,candidate,
EPIC 220209578,K2,candidate,
EPIC 220209578,K2,candidate,
EPIC 220209578,K2,candidate,
EPIC 220228500,K2,candidate,
EPIC 220228500,K2,candidate,
EPIC 220245303,K2,candidate,
EPIC 220245303,K2,candidate,
EPIC 220256496,K2,candidate,
EPIC 220258394,K2,candidate,
EPIC 220260084,K2,candidate,
EPIC 220263105,K2,candidate,
EPIC 220267210,K2,candidate,
EPIC 220275625,K2,candidate,
EPIC 220280237,K2,candidate,
EPIC 220282718,K2,candidate,
EPIC 220287611,K2,candidate,
EPIC 220288191,K2,candidate,
EPIC 220288594,K2,candidate,
EPIC 220290988,K2,candidate,
EPIC 220292715,K2,candidate,
EPIC 220292715,K2,candidate,
